gene_id	ESN
ENSG00000143756	16248
ENSG00000143761	9779
ENSG00000143768	11768
ENSG00000143771	16420
ENSG00000143772	15445
ENSG00000143774	9885
ENSG00000143776	15034
ENSG00000143786	15548
ENSG00000143793	9858
ENSG00000143797	5971
ENSG00000143799	15880
ENSG00000143801	14591
ENSG00000143811	12024
ENSG00000143815	10588
ENSG00000143816	8224
ENSG00000143819	11945
ENSG00000143839	10107
ENSG00000143842	9709
ENSG00000143845	10019
ENSG00000143847	9301
ENSG00000143850	9658
ENSG00000143851	6283
ENSG00000143858	2594
ENSG00000143862	6655
ENSG00000143867	15697
ENSG00000143869	15947
ENSG00000143870	9862
ENSG00000143878	16190
ENSG00000143882	11502
ENSG00000143889	11511
ENSG00000143891	10950
ENSG00000143919	15894
ENSG00000143921	11506
ENSG00000143924	14418
ENSG00000143933	11477
ENSG00000143942	6692
ENSG00000143947	12416
ENSG00000143951	12095
ENSG00000143952	8093
ENSG00000143954	16774
ENSG00000143970	3681
ENSG00000143971	13227
ENSG00000143977	4961
ENSG00000143994	5107
ENSG00000143995	12809
ENSG00000144015	880
ENSG00000144021	9619
ENSG00000144026	373
ENSG00000144028	9358
ENSG00000144031	7162
ENSG00000144034	3094
ENSG00000144035	3167
ENSG00000144036	10752
ENSG00000144040	6722
ENSG00000144043	7145
ENSG00000144045	5023
ENSG00000144048	2958
ENSG00000144057	10319
ENSG00000144063	3780
ENSG00000144115	6608
ENSG00000144118	1602
ENSG00000144119	14932
ENSG00000144120	4091
ENSG00000144130	16632
ENSG00000144134	8524
ENSG00000144136	15782
ENSG00000144152	2450
ENSG00000144161	1945
ENSG00000144182	1411
ENSG00000144191	136
ENSG00000144199	1353
ENSG00000144214	1403
ENSG00000144218	14510
ENSG00000144224	6867
ENSG00000144227	992
ENSG00000144228	2485
ENSG00000144229	12044
ENSG00000144230	8311
ENSG00000144231	10489
ENSG00000144233	10806
ENSG00000144278	11829
ENSG00000144283	9673
ENSG00000144285	5574
ENSG00000144290	8902
ENSG00000144306	5132
ENSG00000144320	7845
ENSG00000144331	10706
ENSG00000144339	7698
ENSG00000144354	16183
ENSG00000144355	5551
ENSG00000144357	4624
ENSG00000144362	5300
ENSG00000144366	16837
ENSG00000144369	1649
ENSG00000144395	7230
ENSG00000144401	9481
ENSG00000144406	8485
ENSG00000144407	3949
ENSG00000144410	15927
ENSG00000144426	1214
ENSG00000144445	8933
ENSG00000144451	9036
ENSG00000144452	17425
ENSG00000144455	8782
ENSG00000144460	6250
ENSG00000144468	5582
ENSG00000144476	16582
ENSG00000144481	9537
ENSG00000144485	4230
ENSG00000144488	6416
ENSG00000144504	16406
ENSG00000144524	10982
ENSG00000144535	10151
ENSG00000144550	11384
ENSG00000144554	17170
ENSG00000144559	7104
ENSG00000144560	4688
ENSG00000144566	3985
ENSG00000144567	13029
ENSG00000144579	2509
ENSG00000144580	1871
ENSG00000144583	10185
ENSG00000144589	13481
ENSG00000144591	12150
ENSG00000144596	4359
ENSG00000144597	7033
ENSG00000144619	12915
ENSG00000144635	13120
ENSG00000144642	12919
ENSG00000144644	13531
ENSG00000144645	13158
ENSG00000144647	2643
ENSG00000144648	8956
ENSG00000144649	3730
ENSG00000144655	4758
ENSG00000144659	3234
ENSG00000144668	2987
ENSG00000144671	6277
ENSG00000144674	2968
ENSG00000144677	8648
ENSG00000144681	12073
ENSG00000144711	9613
ENSG00000144712	14685
ENSG00000144713	14640
ENSG00000144724	16198
ENSG00000144730	7015
ENSG00000144736	9492
ENSG00000144744	11656
ENSG00000144746	11713
ENSG00000144747	11194
ENSG00000144749	8993
ENSG00000144771	15316
ENSG00000144785	9375
ENSG00000144791	7659
ENSG00000144792	1555
ENSG00000144802	57
ENSG00000144810	5750
ENSG00000144815	64
ENSG00000144820	15830
ENSG00000144821	3522
ENSG00000144824	9418
ENSG00000144827	11002
ENSG00000144834	11613
ENSG00000144837	485
ENSG00000144840	55
ENSG00000144843	455
ENSG00000144847	3284
ENSG00000144848	11967
ENSG00000144852	1133
ENSG00000144857	5026
ENSG00000144867	5826
ENSG00000144868	4426
ENSG00000144891	6274
ENSG00000144893	8809
ENSG00000144895	9903
ENSG00000144908	14046
ENSG00000144909	4632
ENSG00000144935	3044
ENSG00000144959	15253
ENSG00000144962	7055
ENSG00000145002	9639
ENSG00000145012	14274
ENSG00000145014	16588
ENSG00000145016	6411
ENSG00000145020	576
ENSG00000145022	574
ENSG00000145029	559
ENSG00000145040	1568
ENSG00000145041	459
ENSG00000145050	608
ENSG00000145075	6792
ENSG00000145087	42
ENSG00000145088	5195
ENSG00000145103	5512
ENSG00000145107	8386
ENSG00000145113	3325
ENSG00000145147	2417
ENSG00000145191	8545
ENSG00000145192	16465
ENSG00000145194	8047
ENSG00000145198	7976
ENSG00000145214	2122
ENSG00000145216	4112
ENSG00000145217	2084
ENSG00000145220	3792
ENSG00000145241	3829
ENSG00000145242	14209
ENSG00000145244	15939
ENSG00000145246	13872
ENSG00000145247	4248
ENSG00000145248	11980
ENSG00000145283	7854
ENSG00000145284	3760
ENSG00000145287	6458
ENSG00000145293	5204
ENSG00000145309	1061
ENSG00000145321	10477
ENSG00000145331	1195
ENSG00000145332	10389
ENSG00000145335	14292
ENSG00000145337	9248
ENSG00000145348	414
ENSG00000145349	11796
ENSG00000145354	1806
ENSG00000145358	7835
ENSG00000145362	9376
ENSG00000145365	10150
ENSG00000145375	6979
ENSG00000145386	3973
ENSG00000145388	9448
ENSG00000145390	4369
ENSG00000145391	3614
ENSG00000145414	8501
ENSG00000145416	16476
ENSG00000145423	9637
ENSG00000145425	11717
ENSG00000145428	9314
ENSG00000145431	11962
ENSG00000145439	6803
ENSG00000145451	6219
ENSG00000145476	16937
ENSG00000145491	6459
ENSG00000145494	12137
ENSG00000145495	6741
ENSG00000145506	8978
ENSG00000145526	10903
ENSG00000145536	17383
ENSG00000145545	11170
ENSG00000145555	6966
ENSG00000145569	15073
ENSG00000145592	5161
ENSG00000145604	12187
ENSG00000145623	3670
ENSG00000145626	13957
ENSG00000145632	14112
ENSG00000145642	5555
ENSG00000145649	11165
ENSG00000145675	8513
ENSG00000145681	8215
ENSG00000145685	9198
ENSG00000145687	8846
ENSG00000145692	4189
ENSG00000145700	340
ENSG00000145703	16186
ENSG00000145708	17223
ENSG00000145715	15280
ENSG00000145721	5603
ENSG00000145723	3029
ENSG00000145725	2469
ENSG00000145730	2875
ENSG00000145734	6676
ENSG00000145740	15001
ENSG00000145741	13310
ENSG00000145743	10326
ENSG00000145757	14162
ENSG00000145777	8905
ENSG00000145779	17346
ENSG00000145780	6781
ENSG00000145781	5547
ENSG00000145782	4770
ENSG00000145794	3153
ENSG00000145808	4055
ENSG00000145817	12396
ENSG00000145819	7631
ENSG00000145824	5297
ENSG00000145826	5437
ENSG00000145832	3916
ENSG00000145833	1538
ENSG00000145839	4553
ENSG00000145850	15963
ENSG00000145860	14051
ENSG00000145861	13128
ENSG00000145863	16258
ENSG00000145864	14919
ENSG00000145868	9784
ENSG00000145879	10536
ENSG00000145882	13381
ENSG00000145888	7153
ENSG00000145901	10346
ENSG00000145907	5342
ENSG00000145908	11399
ENSG00000145911	14967
ENSG00000145912	15921
ENSG00000145916	15606
ENSG00000145919	4591
ENSG00000145920	15176
ENSG00000145934	15950
ENSG00000145936	11934
ENSG00000145945	15978
ENSG00000145949	16772
ENSG00000145975	15219
ENSG00000145979	11963
ENSG00000145982	13739
ENSG00000145990	10557
ENSG00000145996	10405
ENSG00000146005	3356
ENSG00000146006	4004
ENSG00000146007	516
ENSG00000146013	2462
ENSG00000146021	6047
ENSG00000146038	9275
ENSG00000146039	13000
ENSG00000146047	13799
ENSG00000146049	10221
ENSG00000146066	9531
ENSG00000146067	2720
ENSG00000146070	11608
ENSG00000146072	13575
ENSG00000146083	5673
ENSG00000146085	7803
ENSG00000146090	8162
ENSG00000146094	2447
ENSG00000146109	7800
ENSG00000146112	12771
ENSG00000146122	11692
ENSG00000146143	2817
ENSG00000146147	14645
ENSG00000146151	12491
ENSG00000146166	1036
ENSG00000146192	11241
ENSG00000146197	4667
ENSG00000146205	14378
ENSG00000146215	3693
ENSG00000146216	3208
ENSG00000146221	15892
ENSG00000146223	6349
ENSG00000146232	15829
ENSG00000146233	9279
ENSG00000146242	4863
ENSG00000146243	5503
ENSG00000146247	3932
ENSG00000146250	2686
ENSG00000146263	9059
ENSG00000146267	15217
ENSG00000146276	1814
ENSG00000146278	1112
ENSG00000146281	1126
ENSG00000146282	6829
ENSG00000146285	6206
ENSG00000146350	1822
ENSG00000146352	11567
ENSG00000146360	4855
ENSG00000146373	16532
ENSG00000146374	8145
ENSG00000146376	16236
ENSG00000146378	7290
ENSG00000146383	7849
ENSG00000146385	8028
ENSG00000146386	10534
ENSG00000146399	6394
ENSG00000146409	9072
ENSG00000146410	9068
ENSG00000146411	16762
ENSG00000146414	8688
ENSG00000146416	12629
ENSG00000146425	4608
ENSG00000146426	13084
ENSG00000146433	3745
ENSG00000146453	9341
ENSG00000146457	10595
ENSG00000146463	1185
ENSG00000146469	12650
ENSG00000146476	17415
ENSG00000146477	11657
ENSG00000146530	15867
ENSG00000146535	7919
ENSG00000146540	12561
ENSG00000146555	17403
ENSG00000146574	16717
ENSG00000146576	16254
ENSG00000146587	16094
ENSG00000146592	16933
ENSG00000146618	11415
ENSG00000146648	13194
ENSG00000146670	7687
ENSG00000146676	1851
ENSG00000146678	5749
ENSG00000146700	8063
ENSG00000146701	3746
ENSG00000146707	12925
ENSG00000146729	14721
ENSG00000146731	16700
ENSG00000146733	16118
ENSG00000146757	3597
ENSG00000146776	10465
ENSG00000146802	10039
ENSG00000146809	14975
ENSG00000146826	9101
ENSG00000146828	6749
ENSG00000146830	6761
ENSG00000146833	13321
ENSG00000146834	10987
ENSG00000146839	5849
ENSG00000146842	14043
ENSG00000146856	9884
ENSG00000146857	13230
ENSG00000146858	3633
ENSG00000146859	10569
ENSG00000146872	9751
ENSG00000146904	3199
ENSG00000146909	1460
ENSG00000146910	8452
ENSG00000146918	3321
ENSG00000146926	17401
ENSG00000146955	12998
ENSG00000146963	1812
ENSG00000146966	14990
ENSG00000147316	10255
ENSG00000147324	14818
ENSG00000147364	7851
ENSG00000147408	7987
ENSG00000147416	16314
ENSG00000147419	13013
ENSG00000147421	6457
ENSG00000147432	7203
ENSG00000147434	5340
ENSG00000147437	6882
ENSG00000147439	12865
ENSG00000147443	16462
ENSG00000147454	13634
ENSG00000147457	14351
ENSG00000147459	6555
ENSG00000147465	5812
ENSG00000147471	1443
ENSG00000147475	1426
ENSG00000147481	2289
ENSG00000147485	10074
ENSG00000147488	5241
ENSG00000147509	9246
ENSG00000147526	5904
ENSG00000147533	3191
ENSG00000147535	9053
ENSG00000147536	2818
ENSG00000147548	7836
ENSG00000147570	5651
ENSG00000147571	3149
ENSG00000147573	3743
ENSG00000147576	719
ENSG00000147586	7285
ENSG00000147588	8534
ENSG00000147592	1056
ENSG00000147596	8083
ENSG00000147601	5293
ENSG00000147604	4826
ENSG00000147606	13691
ENSG00000147613	1704
ENSG00000147614	1739
ENSG00000147642	1729
ENSG00000147647	9638
ENSG00000147649	8592
ENSG00000147650	14120
ENSG00000147654	2270
ENSG00000147655	1044
ENSG00000147669	9067
ENSG00000147676	6306
ENSG00000147677	4502
ENSG00000147679	5104
ENSG00000147684	12248
ENSG00000147687	12824
ENSG00000147689	5944
ENSG00000147697	5064
ENSG00000147724	11669
ENSG00000147804	14365
ENSG00000147813	14662
ENSG00000147852	17388
ENSG00000147853	13827
ENSG00000147854	17402
ENSG00000147862	16026
ENSG00000147869	14989
ENSG00000147872	11053
ENSG00000147873	11010
ENSG00000147874	12102
ENSG00000147883	11605
ENSG00000147885	13821
ENSG00000147889	11762
ENSG00000147894	15342
ENSG00000147896	14444
ENSG00000147905	12176
ENSG00000147912	6348
ENSG00000147955	6828
ENSG00000148019	14917
ENSG00000148053	14306
ENSG00000148057	1440
ENSG00000148082	13785
ENSG00000148090	11580
ENSG00000148110	7060
ENSG00000148120	13256
ENSG00000148123	16204
ENSG00000148136	11423
ENSG00000148143	7264
ENSG00000148153	3477
ENSG00000148154	8830
ENSG00000148156	15630
ENSG00000148158	3783
ENSG00000148175	13397
ENSG00000148180	13045
ENSG00000148187	9419
ENSG00000148200	1153
ENSG00000148204	4323
ENSG00000148215	4365
ENSG00000148218	1920
ENSG00000148219	10299
ENSG00000148225	1823
ENSG00000148229	1899
ENSG00000148248	17011
ENSG00000148288	13934
ENSG00000148290	16838
ENSG00000148291	16970
ENSG00000148296	16541
ENSG00000148297	16727
ENSG00000148300	16941
ENSG00000148303	16805
ENSG00000148308	13779
ENSG00000148331	13880
ENSG00000148334	11929
ENSG00000148335	14280
ENSG00000148337	13993
ENSG00000148339	12701
ENSG00000148341	11606
ENSG00000148343	13686
ENSG00000148344	15335
ENSG00000148346	12443
ENSG00000148356	9414
ENSG00000148357	10574
ENSG00000148358	16046
ENSG00000148362	1329
ENSG00000148377	6226
ENSG00000148384	8842
ENSG00000148386	11331
ENSG00000148396	7360
ENSG00000148399	3786
ENSG00000148400	4429
ENSG00000148411	7023
ENSG00000148426	4808
ENSG00000148429	6897
ENSG00000148444	8001
ENSG00000148450	16437
ENSG00000148459	7637
ENSG00000148468	4822
ENSG00000148481	5983
ENSG00000148483	6124
ENSG00000148484	8816
ENSG00000148488	5134
ENSG00000148498	10207
ENSG00000148513	7532
ENSG00000148516	1155
ENSG00000148541	8949
ENSG00000148572	6795
ENSG00000148584	13043
ENSG00000148606	11523
ENSG00000148634	2250
ENSG00000148655	7242
ENSG00000148660	10842
ENSG00000148677	3798
ENSG00000148680	2575
ENSG00000148688	3924
ENSG00000148690	8866
ENSG00000148700	13994
ENSG00000148702	10249
ENSG00000148704	6327
ENSG00000148719	17200
ENSG00000148730	8679
ENSG00000148734	14335
ENSG00000148735	6138
ENSG00000148737	5921
ENSG00000148773	16222
ENSG00000148795	392
ENSG00000148798	2198
ENSG00000148803	15400
ENSG00000148814	12138
ENSG00000148824	14136
ENSG00000148826	14949
ENSG00000148832	14865
ENSG00000148834	16936
ENSG00000148835	4805
ENSG00000148840	924
ENSG00000148841	17095
ENSG00000148842	528
ENSG00000148843	8065
ENSG00000148848	15568
ENSG00000148908	16710
ENSG00000148925	5643
ENSG00000148926	12482
ENSG00000148935	5661
ENSG00000148942	8953
ENSG00000148943	10993
ENSG00000148948	16726
ENSG00000148950	315
ENSG00000148965	3448
ENSG00000148985	11447
ENSG00000149016	5801
ENSG00000149021	6976
ENSG00000149043	11207
ENSG00000149050	13089
ENSG00000149054	13207
ENSG00000149084	3875
ENSG00000149089	11921
ENSG00000149090	3193
ENSG00000149091	1146
ENSG00000149100	942
ENSG00000149115	1058
ENSG00000149124	7405
ENSG00000149131	4976
ENSG00000149133	16601
ENSG00000149136	929
ENSG00000149150	2799
ENSG00000149177	466
ENSG00000149179	231
ENSG00000149182	152
ENSG00000149187	181
ENSG00000149196	14536
ENSG00000149201	15359
ENSG00000149212	8465
ENSG00000149218	8523
ENSG00000149231	14670
ENSG00000149243	5712
ENSG00000149256	15992
ENSG00000149257	4886
ENSG00000149260	4181
ENSG00000149262	2085
ENSG00000149269	1841
ENSG00000149273	5912
ENSG00000149289	4623
ENSG00000149292	9947
ENSG00000149294	15910
ENSG00000149295	10071
ENSG00000149300	1864
ENSG00000149305	10038
ENSG00000149308	1357
ENSG00000149311	517
ENSG00000149313	9022
ENSG00000149328	9964
ENSG00000149346	12471
ENSG00000149357	1145
ENSG00000149380	9754
ENSG00000149403	14783
ENSG00000149418	12068
ENSG00000149428	5446
ENSG00000149435	12032
ENSG00000149451	13314
ENSG00000149452	2339
ENSG00000149474	12223
ENSG00000149476	5458
ENSG00000149480	5167
ENSG00000149483	5646
ENSG00000149485	10825
ENSG00000149488	12571
ENSG00000149489	5184
ENSG00000149499	5291
ENSG00000149503	12746
ENSG00000149506	3022
ENSG00000149507	3075
ENSG00000149516	3181
ENSG00000149527	6591
ENSG00000149532	7658
ENSG00000149534	3445
ENSG00000149541	4974
ENSG00000149547	13294
ENSG00000149548	13445
ENSG00000149554	13204
ENSG00000149557	8694
ENSG00000149564	12751
ENSG00000149571	7689
ENSG00000149573	9954
ENSG00000149575	10719
ENSG00000149577	11343
ENSG00000149582	7161
ENSG00000149591	11370
ENSG00000149596	4658
ENSG00000149599	5208
ENSG00000149600	10119
ENSG00000149633	2321
ENSG00000149634	8862
ENSG00000149635	8334
ENSG00000149636	4847
ENSG00000149639	4724
ENSG00000149646	5424
ENSG00000149651	8600
ENSG00000149654	6462
ENSG00000149657	14928
ENSG00000149658	14229
ENSG00000149679	15795
ENSG00000149716	13402
ENSG00000149735	9327
ENSG00000149742	2635
ENSG00000149743	4845
ENSG00000149761	4901
ENSG00000149781	4600
ENSG00000149782	5356
ENSG00000149792	8916
ENSG00000149798	15480
ENSG00000149806	8891
ENSG00000149809	8681
ENSG00000149823	8642
ENSG00000149922	13567
ENSG00000149923	13647
ENSG00000149925	13229
ENSG00000149926	12789
ENSG00000149927	12792
ENSG00000149929	13459
ENSG00000149930	13159
ENSG00000149932	12752
ENSG00000149948	7122
ENSG00000149968	5277
ENSG00000149972	16783
ENSG00000150045	16450
ENSG00000150048	15884
ENSG00000150051	15593
ENSG00000150054	17379
ENSG00000150076	17009
ENSG00000150093	16874
ENSG00000150201	5470
ENSG00000150261	16866
ENSG00000150269	10650
ENSG00000150275	15527
ENSG00000150281	13892
ENSG00000150316	12097
ENSG00000150337	285
ENSG00000150347	9616
ENSG00000150361	14137
ENSG00000150394	6756
ENSG00000150401	7718
ENSG00000150403	8466
ENSG00000150433	9712
ENSG00000150455	11089
ENSG00000150456	9029
ENSG00000150457	10776
ENSG00000150459	8144
ENSG00000150471	3896
ENSG00000150477	7069
ENSG00000150510	11284
ENSG00000150526	13909
ENSG00000150527	13439
ENSG00000150540	10189
ENSG00000150551	13571
ENSG00000150556	14881
ENSG00000150593	10817
ENSG00000150594	8865
ENSG00000150625	17328
ENSG00000150627	16676
ENSG00000150628	15885
ENSG00000150630	9401
ENSG00000150636	5170
ENSG00000150637	2954
ENSG00000150656	7482
ENSG00000150667	17073
ENSG00000150672	16542
ENSG00000150676	14913
ENSG00000150681	3737
ENSG00000150687	16032
ENSG00000150712	6839
ENSG00000150722	7307
ENSG00000150750	3821
ENSG00000150753	5884
ENSG00000150756	5345
ENSG00000150760	16560
ENSG00000150764	1884
ENSG00000150768	2127
ENSG00000150773	2005
ENSG00000150776	1991
ENSG00000150779	2056
ENSG00000150782	4370
ENSG00000150783	4164
ENSG00000150787	5935
ENSG00000150867	9175
ENSG00000150873	12294
ENSG00000150893	16892
ENSG00000150907	9223
ENSG00000150938	16325
ENSG00000150961	10726
ENSG00000150967	1400
ENSG00000150977	10423
ENSG00000150990	12567
ENSG00000150991	12634
ENSG00000150995	9476
ENSG00000151005	13897
ENSG00000151012	3474
ENSG00000151014	3627
ENSG00000151023	6754
ENSG00000151025	6589
ENSG00000151033	16149
ENSG00000151062	8508
ENSG00000151065	8380
ENSG00000151067	14675
ENSG00000151079	16345
ENSG00000151090	10761
ENSG00000151092	7266
ENSG00000151093	6343
ENSG00000151116	3696
ENSG00000151117	4714
ENSG00000151131	9160
ENSG00000151135	10894
ENSG00000151136	8256
ENSG00000151148	8667
ENSG00000151150	15037
ENSG00000151151	287
ENSG00000151164	11455
ENSG00000151176	3301
ENSG00000151208	9757
ENSG00000151229	15816
ENSG00000151233	940
ENSG00000151239	3570
ENSG00000151247	3628
ENSG00000151276	17372
ENSG00000151287	14687
ENSG00000151292	11184
ENSG00000151304	8702
ENSG00000151320	8903
ENSG00000151322	16218
ENSG00000151327	9142
ENSG00000151332	7757
ENSG00000151338	14792
ENSG00000151348	10829
ENSG00000151353	5440
ENSG00000151360	17127
ENSG00000151364	1287
ENSG00000151365	970
ENSG00000151366	1129
ENSG00000151376	15184
ENSG00000151379	11470
ENSG00000151388	13795
ENSG00000151413	6663
ENSG00000151414	8883
ENSG00000151418	9199
ENSG00000151422	9778
ENSG00000151445	7014
ENSG00000151458	11191
ENSG00000151461	5205
ENSG00000151465	9555
ENSG00000151466	7894
ENSG00000151468	17324
ENSG00000151470	7995
ENSG00000151474	13697
ENSG00000151475	13949
ENSG00000151490	14734
ENSG00000151491	14211
ENSG00000151498	8870
ENSG00000151500	8581
ENSG00000151502	8835
ENSG00000151503	7580
ENSG00000151532	4087
ENSG00000151552	6913
ENSG00000151553	5594
ENSG00000151572	12573
ENSG00000151575	7882
ENSG00000151576	4325
ENSG00000151577	5352
ENSG00000151611	4801
ENSG00000151612	5471
ENSG00000151615	14929
ENSG00000151617	9643
ENSG00000151623	7576
ENSG00000151632	3582
ENSG00000151640	12705
ENSG00000151650	14962
ENSG00000151651	14560
ENSG00000151655	15529
ENSG00000151657	15381
ENSG00000151665	14158
ENSG00000151687	1408
ENSG00000151689	7289
ENSG00000151690	5987
ENSG00000151692	4791
ENSG00000151693	4011
ENSG00000151694	7857
ENSG00000151702	5968
ENSG00000151704	7059
ENSG00000151715	10575
ENSG00000151718	9863
ENSG00000151725	13332
ENSG00000151726	13767
ENSG00000151729	10141
ENSG00000151743	8170
ENSG00000151746	17407
ENSG00000151748	15510
ENSG00000151773	14953
ENSG00000151778	17023
ENSG00000151779	3250
ENSG00000151789	14352
ENSG00000151790	15670
ENSG00000151806	8427
ENSG00000151812	4793
ENSG00000151834	4153
ENSG00000151835	15246
ENSG00000151838	14730
ENSG00000151846	4625
ENSG00000151849	5207
ENSG00000151876	15284
ENSG00000151881	2595
ENSG00000151882	4501
ENSG00000151883	400
ENSG00000151892	14834
ENSG00000151893	15325
ENSG00000151914	14301
ENSG00000151917	11181
ENSG00000151923	17261
ENSG00000151929	15974
ENSG00000151948	15228
ENSG00000151952	16614
ENSG00000151962	9423
ENSG00000151967	2767
ENSG00000152034	4931
ENSG00000152049	6218
ENSG00000152056	12565
ENSG00000152061	44
ENSG00000152076	14390
ENSG00000152078	8329
ENSG00000152086	14802
ENSG00000152092	11449
ENSG00000152102	3047
ENSG00000152104	12069
ENSG00000152127	17044
ENSG00000152128	7642
ENSG00000152133	12321
ENSG00000152137	12418
ENSG00000152147	10689
ENSG00000152154	15207
ENSG00000152192	8959
ENSG00000152193	9276
ENSG00000152207	4006
ENSG00000152208	17396
ENSG00000152213	7093
ENSG00000152214	6760
ENSG00000152217	11281
ENSG00000152219	5028
ENSG00000152223	13345
ENSG00000152229	8411
ENSG00000152234	7159
ENSG00000152240	6974
ENSG00000152242	8984
ENSG00000152253	16949
ENSG00000152254	16812
ENSG00000152256	9317
ENSG00000152266	5910
ENSG00000152270	2440
ENSG00000152284	8542
ENSG00000152291	9726
ENSG00000152292	11730
ENSG00000152315	3601
ENSG00000152332	17278
ENSG00000152348	7993
ENSG00000152359	11853
ENSG00000152377	6326
ENSG00000152380	14879
ENSG00000152382	4483
ENSG00000152402	16919
ENSG00000152404	16849
ENSG00000152409	4194
ENSG00000152413	6236
ENSG00000152422	6594
ENSG00000152430	1252
ENSG00000152433	11335
ENSG00000152439	12222
ENSG00000152443	9159
ENSG00000152454	11043
ENSG00000152455	14083
ENSG00000152457	12826
ENSG00000152463	5302
ENSG00000152464	4930
ENSG00000152465	5136
ENSG00000152467	12525
ENSG00000152484	12116
ENSG00000152492	9233
ENSG00000152495	14971
ENSG00000152503	1998
ENSG00000152518	15512
ENSG00000152520	5636
ENSG00000152527	9865
ENSG00000152556	10615
ENSG00000152558	6178
ENSG00000152578	6693
ENSG00000152580	14297
ENSG00000152582	14623
ENSG00000152583	13718
ENSG00000152591	14594
ENSG00000152592	14615
ENSG00000152595	12759
ENSG00000152601	13457
ENSG00000152611	15261
ENSG00000152620	11645
ENSG00000152642	15263
ENSG00000152661	1347
ENSG00000152669	8628
ENSG00000152670	13832
ENSG00000152672	14716
ENSG00000152683	8126
ENSG00000152684	13820
ENSG00000152689	15209
ENSG00000152700	770
ENSG00000152705	2590
ENSG00000152749	11957
ENSG00000152760	6540
ENSG00000152763	6102
ENSG00000152766	15794
ENSG00000152767	13369
ENSG00000152778	2301
ENSG00000152779	2396
ENSG00000152782	1837
ENSG00000152784	14712
ENSG00000152785	16228
ENSG00000152795	5568
ENSG00000152804	6156
ENSG00000152818	17507
ENSG00000152822	7277
ENSG00000152894	10174
ENSG00000152904	9962
ENSG00000152910	11205
ENSG00000152926	3531
ENSG00000152932	16790
ENSG00000152936	11314
ENSG00000152939	15124
ENSG00000152942	15289
ENSG00000152944	6995
ENSG00000152952	5507
ENSG00000152953	13715
ENSG00000152954	6564
ENSG00000152969	16252
ENSG00000152977	4082
ENSG00000152990	7788
ENSG00000153002	7805
ENSG00000153006	5859
ENSG00000153012	5108
ENSG00000153015	9383
ENSG00000153029	3095
ENSG00000153037	12526
ENSG00000153044	14056
ENSG00000153046	8372
ENSG00000153048	15540
ENSG00000153060	14110
ENSG00000153064	3841
ENSG00000153066	14609
ENSG00000153071	3399
ENSG00000153086	2151
ENSG00000153093	7490
ENSG00000153094	4451
ENSG00000153107	580
ENSG00000153113	13568
ENSG00000153130	10972
ENSG00000153132	11034
ENSG00000153140	11052
ENSG00000153147	14813
ENSG00000153157	14774
ENSG00000153162	9982
ENSG00000153165	11633
ENSG00000153179	5772
ENSG00000153187	3103
ENSG00000153201	1270
ENSG00000153207	17398
ENSG00000153208	875
ENSG00000153214	1167
ENSG00000153230	12898
ENSG00000153233	14846
ENSG00000153234	11970
ENSG00000153237	12008
ENSG00000153246	12067
ENSG00000153250	16489
ENSG00000153253	14713
ENSG00000153266	17450
ENSG00000153283	5955
ENSG00000153291	12026
ENSG00000153292	16054
ENSG00000153294	5025
ENSG00000153303	2843
ENSG00000153310	5738
ENSG00000153317	5708
ENSG00000153339	4775
ENSG00000153347	14276
ENSG00000153391	13638
ENSG00000153395	8228
ENSG00000153406	9833
ENSG00000153443	9775
ENSG00000153446	9400
ENSG00000153485	12941
ENSG00000153487	16000
ENSG00000153495	16780
ENSG00000153498	15055
ENSG00000153531	7742
ENSG00000153551	14216
ENSG00000153558	4718
ENSG00000153560	5265
ENSG00000153561	2570
ENSG00000153563	1229
ENSG00000153574	4195
ENSG00000153707	12423
ENSG00000153714	5483
ENSG00000153721	15871
ENSG00000153767	54
ENSG00000153774	2748
ENSG00000153786	16454
ENSG00000153789	14964
ENSG00000153790	14144
ENSG00000153802	7898
ENSG00000153814	10136
ENSG00000153815	8019
ENSG00000153820	12332
ENSG00000153822	4407
ENSG00000153823	13826
ENSG00000153827	7895
ENSG00000153832	10013
ENSG00000153879	15985
ENSG00000153885	16722
ENSG00000153896	12114
ENSG00000153898	15090
ENSG00000153902	13413
ENSG00000153904	12617
ENSG00000153914	3219
ENSG00000153922	10409
ENSG00000153930	4261
ENSG00000153933	11138
ENSG00000153936	6545
ENSG00000153944	16742
ENSG00000153956	17312
ENSG00000153975	7605
ENSG00000153976	14577
ENSG00000153982	6281
ENSG00000153989	4473
ENSG00000153993	8297
ENSG00000154001	3132
ENSG00000154007	8577
ENSG00000154027	5855
ENSG00000154040	16238
ENSG00000154059	16237
ENSG00000154065	16806
ENSG00000154079	2571
ENSG00000154080	12696
ENSG00000154096	7819
ENSG00000154099	17034
ENSG00000154102	16410
ENSG00000154114	17124
ENSG00000154118	13925
ENSG00000154122	12411
ENSG00000154124	13472
ENSG00000154127	12697
ENSG00000154133	14039
ENSG00000154134	14268
ENSG00000154143	13951
ENSG00000154144	14231
ENSG00000154146	13126
ENSG00000154153	11993
ENSG00000154162	6992
ENSG00000154165	1614
ENSG00000154174	15163
ENSG00000154175	9137
ENSG00000154188	12687
ENSG00000154217	1609
ENSG00000154222	4111
ENSG00000154227	16490
ENSG00000154229	7437
ENSG00000154237	13250
